,Unnamed: 0,villeID,size,lat,long
87140,87140,Nzega,26584,-4.21667,33.18333
87141,87141,Nyakahanga,14611,-1.60333,31.14139
87143,87143,Mtimbira,11122,-8.78333,36.35
87144,87144,Kirando,33111,-7.41667,30.6
87145,87145,Ikungi,19692,-5.13333,34.76667
87146,87146,Dareda,19876,-4.21667,35.55
87147,87147,Bagamoyo,82426,-6.44222,38.90422
87216,87216,Ntungamo,15300,-0.87944,30.26417
87219,87219,Mpigi,11082,0.225,32.31361
87221,87221,Buwenge,15130,0.64996,33.17128
87562,87562,Maua,22121,0.2332,37.94086
87563,87563,Maralal,31350,1.09667,36.69806
87564,87564,Lokichokio,11626,4.20771,34.35378
87565,87565,Ongata Rongai,172569,-1.3953,36.764
87566,87566,Kisumu,397957,-0.10221,34.76171
87567,87567,Kiserian,76903,-1.4275,36.6865
87622,87622,Benghazi,757490,32.11486,20.06859
87623,87623,Al Jawf,42079,24.1989,23.29093
87624,87624,Tiznit,55092,29.69742,-9.73162
87625,87625,Taza,141890,34.21,-4.01
87627,87627,Safi,288163,32.29939,-9.23718
87640,87640,Vangaindrano,40813,-23.35,47.6
87642,87642,Mananjary,26712,-21.23034,48.34173
87643,87643,Iharan̈a,23349,-13.35,50.0
87644,87644,Beloha,23021,-25.16667,45.05
87652,87652,Banamba,30591,13.54773,-7.44808
88165,88165,Karak City,21678,31.16368,35.76204
88371,88371,Moussadou,16725,8.76667,-8.61667
88375,88375,Malabo,155963,3.75578,8.78166
88588,88588,Reẖovot,149392,31.89421,34.81199
88589,88589,Qiryat Bialik,43955,32.8275,35.08583
88590,88590,Naḥf,13113,32.93444,35.31679
88592,88592,Kābūl,14095,32.86856,35.21171
88595,88595,Even Yehuda,13826,32.26959,34.88759
88599,88599,Bet She’an,16800,32.49728,35.49632
88861,88861,Az Zubayr,122676,30.39213,47.70175
88862,88862,Ar Rumaythah,47248,31.52845,45.20377
88863,88863,Imam Qasim,36992,32.29799,44.68282
88864,88864,Nahiyat Ghammas,30909,31.74311,44.6196
88867,88867,Āzādshahr,514102,34.79049,48.57011
88878,88878,Harsīn,57647,34.2721,47.5861
88883,88883,Dehlorān,46002,32.6941,47.2679
88884,88884,Bahār,28645,34.9072,48.4414
88972,88972,Kade,30233,6.09392,-0.83599
88973,88973,Buduburam,63217,5.52314,-0.47718
88974,88974,Bibiani,36487,6.45196,-2.31635
89472,89472,Zinjibār,19879,13.12871,45.38073
89476,89476,Laḩij,23375,13.05667,44.88194
89480,89480,Al Maḩwīt,10593,15.47007,43.54481
89487,89487,Prince Albert,13136,-33.22476,22.02673
89488,89488,Mpumalanga,140121,-29.81292,30.63646
89493,89493,Knysna,68659,-34.03627,23.04713
89494,89494,Klerksdorp,178921,-26.85213,26.66672
89497,89497,Ekuvukeni,14331,-28.46752,30.15513
89498,89498,Duiwelskloof,24572,-23.69339,30.14002
89499,89499,Brits,122497,-25.63473,27.78022
89500,89500,Brandfort,12091,-28.70008,26.45968
89501,89501,Claremont,14531,-33.98056,18.46528
89504,89504,Mazabuka,64006,-15.85601,27.748
90092,90092,Illizi,13029,26.48333,8.46667
90094,90094,El Menia,57344,30.57556,2.88417
90096,90096,Djamaa,34920,33.53388,5.99306
90108,90108,Quţūr,32043,30.97225,30.95614
90110,90110,Muţūbas,43899,31.29443,30.52248
90111,90111,Fuwwah,93392,31.20365,30.54908
90112,90112,Al Bayāḑīyah,23550,25.66477,32.63539
90114,90114,Aş Şāliḩīyah al Jadīdah,59320,30.63146,31.93927
90115,90115,Himora,46100,14.30427,36.60601
90327,90327,Wendo,59300,6.6,38.41667
90328,90328,T’īs Isat,39200,11.48333,37.58333
90329,90329,Mī’ēso,27700,9.23478,40.75593
90330,90330,Lalibela,39100,12.03219,39.04756
90331,90331,Indabaguna,21400,13.94944,38.18417
90332,90332,Gobēsa,23200,7.61667,39.5
90333,90333,Āwash,36500,8.99364,40.16637
90334,90334,Āt’aye,26300,10.35028,39.93626
90335,90335,Kercha,20500,5.78009,38.40887
90544,90544,Aradíppou,22934,34.94779,33.58813
90652,90652,Yako,38679,12.9591,-2.26075
90653,90653,Pama,13579,11.24972,0.7075
90654,90654,Koudougou,160239,12.25263,-2.36272
90667,90667,Gitega,64904,-3.42708,29.92463
90669,90669,Matéri,24490,10.69623,1.06307
90670,90670,Lalo,13451,6.92869,1.88994
90671,90671,Djougou,94773,9.70853,1.66598
90672,90672,Banikoara,37571,11.29845,2.43856
90673,90673,Abomey-Calavi,385755,6.44852,2.35566
90772,90772,Gaborone,246325,-24.65451,25.90859
90775,90775,Oodi,10257,-24.57306,26.03389
90832,90832,Djugu,41409,1.91932,30.50257
90833,90833,Buta,80751,2.78582,24.72997
90834,90834,Matadi,425662,-5.83861,13.46306
90835,90835,Kikwit,509367,-5.04098,18.81619
90836,90836,Gemena,197159,3.25651,19.77234
90908,90908,Séchi,13329,6.25143,-4.42194
90909,90909,Saïoua,34860,6.48535,-6.278
90928,90928,Laoudi,11180,8.29001,-2.96193
90977,90977,Porto Amboim,91605,-10.73251,13.76844
90978,90978,Londuimbali,17000,-12.23712,15.31697
91263,91263,Mundemba,11912,4.9479,8.8724
91266,91266,Loum,58554,4.7182,9.7351
91267,91267,Guider,81608,9.9333,13.94671
91268,91268,Ekondo Titi,23975,4.603,9.0404
91269,91269,Douala,1338082,4.04827,9.70428
91271,91271,Bangangté,43694,5.14079,10.52535
91424,91424,Gohitafla,12519,7.49076,-5.87952
91439,91439,Damé,12543,7.07085,-3.14883
91444,91444,Bloléquin,41821,6.56913,-8.00253
91448,91448,Bédiala,22419,7.16008,-6.30642
91457,91457,Assié koumassi,10856,6.76966,-4.28954
91460,91460,Alépé,11725,5.5004,-3.66308
91469,91469,Ancien-Prozi,31245,7.66885,-6.96881
91473,91473,Sarakagui,11385,5.81904,-6.80444
91517,91517,Zaguiéta,12690,6.78815,-6.06288
91521,91521,Bobosso-Tiénigbé,11319,8.45183,-5.78737
91524,91524,Marahui,14827,8.61522,-2.75076
91809,91809,Rafaḩ,126305,31.29722,34.24357
91810,91810,Banī Suhaylā,31272,31.34337,34.32337
91811,91811,Ţūbās,15591,32.32091,35.36989
92034,92034,Pemba,201846,-12.97395,40.51775
92035,92035,Matola,1032197,-25.96222,32.45889
92036,92036,Mandimba,118922,-14.3525,35.65056
92037,92037,António Enes,74624,-16.2325,39.90861
92038,92038,Rehoboth,21377,-23.317,17.09
92043,92043,Zinder,191424,13.80716,8.9881
92044,92044,Tahoua,80425,14.8888,5.2692
92045,92045,Dosso,49750,13.049,3.1937
92046,92046,Zaki Biam,10470,7.50671,9.6104
92048,92048,Saki,178677,8.66762,3.39393
92051,92051,Pindiga,106322,9.98433,10.95229
92055,92055,Ngala,14031,12.34053,14.1867
92057,92057,Kumo,35712,10.04807,11.21055
92058,92058,Kontagora,98754,10.40319,5.4708
92059,92059,Konduga,13400,11.65331,13.41787
92063,92063,Gwadabawa,17486,13.35819,5.23812
92064,92064,Enugu,688862,6.44132,7.49883
92069,92069,Bukuru,15540,9.79399,8.86397
92073,92073,Abakaliki,134102,6.32485,8.11368
92271,92271,Laï,27071,9.3972,16.30066
92273,92273,Notsé,22017,6.95,1.16667
92274,92274,Kandé,11466,9.95778,1.04472
92314,92314,Houmt El Souk,62583,33.87576,10.85745
92387,92387,Mbulu,13430,-3.85,35.53333
92388,92388,Chake Chake,52047,-5.24586,39.76659
92389,92389,Bugarama,32494,-2.87056,30.52806
92642,92642,Tabuk,667000,28.3998,36.57151
92643,92643,Khamis Mushait,387553,18.3,42.73333
92644,92644,Riyadh,4205961,24.68773,46.72185
92645,92645,Al Hufūf,293179,25.36467,49.58764
92647,92647,Al Awjām,11460,26.56324,49.94331
92650,92650,Umm Kaddadah,10979,13.60169,26.68759
92651,92651,Kurmuk,10375,10.52,34.28333
92652,92652,Kassala,401477,15.45099,36.39998
92820,92820,Yambio,40382,4.57083,28.39417
93010,93010,Mwanga,12846,-4.8,38.2
93011,93011,Muheza,17000,-5.16667,38.78333
93012,93012,Mlimba,34970,-8.8,35.81667
93013,93013,Misasi,14170,-3.0,33.08333
93014,93014,Matui,20241,-4.8,38.25
93015,93015,Masumbwe,34780,-3.63333,32.18333
93017,93017,Katerero,18430,-1.4,31.73333
93018,93018,Kiratu,19803,-3.33333,35.66667
93019,93019,Bunda,58390,-2.02153,33.87109
93020,93020,Nyangao,16343,-10.33333,39.28333
93021,93021,Mbinga,25192,-10.93333,35.01667
93023,93023,Luchingu,25145,-10.9,39.33333
93095,93095,Lugazi,35036,0.36788,32.9376
93487,93487,Jawhar,47086,2.78087,45.50048
93488,93488,Jamaame,42270,0.06968,42.74497
93492,93492,Yabrūd,40502,33.96921,36.65729
93500,93500,Am Timan,74691,11.0433,20.28342
93501,93501,Maro,21274,9.22349,17.71018
93502,93502,Baïbokoum,13217,7.74231,15.68999
93503,93503,Ati,29867,13.2138,18.3393
93505,93505,Tabligbo,13748,6.58333,1.5
93506,93506,Bassar,61845,9.25025,0.78213
93695,93695,Gisenyi,136830,-1.70278,29.25639
93696,93696,Mecca,1578722,21.42664,39.82563
93700,93700,Sawākin,28570,19.1059,37.3321
93701,93701,Merowe,10234,18.47036,31.81126
93703,93703,Kosti,345068,13.1629,32.66347
93705,93705,Ar Rahad,26273,12.71667,30.65
93706,93706,Aroma,12708,15.81667,36.13333
93820,93820,Dzaoudzi,15339,-12.78339,45.25693
93822,93822,Vrede,14622,-27.42573,29.16585
93823,93823,Somerset East,16155,-32.72173,25.58804
93825,93825,Phuthaditjhaba,84258,-28.52423,28.81582
93828,93828,Lady Frere,25041,-31.70312,27.2329
93830,93830,Grahamstown,91548,-33.30422,26.53276
93831,93831,De Aar,32318,-30.64966,24.0123
93832,93832,Botshabelo,309714,-29.26737,26.72595
93833,93833,Beaufort West,44737,-32.35671,22.58295
93834,93834,Paarl,190000,-33.73378,18.97523
93838,93838,Mkushi,12306,-13.62015,29.3939
93840,93840,Kafue,47554,-15.76911,28.18136
93842,93842,Rusape,29292,-18.52785,32.12843
93845,93845,Chegutu,65800,-18.13021,30.14074
94046,94046,Taïbet,21000,33.08515,6.3891
94051,94051,El Hadjira,39744,32.61336,5.51259
94053,94053,Béchar,165241,31.61667,-2.21667
94054,94054,Abadla,13544,31.019,-2.72387
94065,94065,Sāqultah,34273,26.65817,31.67137
94066,94066,Kirdāsah,137588,30.03103,31.11109
94067,94067,Fāqūs,116945,30.72816,31.79697
94068,94068,Bilbeis,185237,30.42039,31.56223
94069,94069,Al Marāghah,53643,26.69981,31.60464
94070,94070,Al Ibrāhīmīyah,53791,30.71877,31.56299
94071,94071,Al ‘Ayyāţ,45793,29.61972,31.2575
94072,94072,Az Zarqā,26955,31.20864,31.63528
94073,94073,Al-'Ubūr,138987,30.22886,31.48149
94264,94264,Complexe,10366,7.60288,-6.14386
94315,94315,Sapouy,26345,11.55444,-1.77361
94316,94316,Saaba,136011,12.37136,-1.41468
94318,94318,Gourcy,40141,13.20776,-2.35893
94330,94330,Kayanza,33682,-2.9221,29.6293
94331,94331,Kétou,39626,7.36332,2.59978
94332,94332,Kalalé,35513,10.29275,3.38367
94473,94473,Mweka,81267,-4.85187,21.5595
94474,94474,Kampene,37034,-3.59678,26.66715
94475,94475,Kalima,72327,-5.4854,28.21601
94476,94476,Kutu,56061,-2.7249,18.14756
94477,94477,Kimpese,79539,-5.5615,14.43159
94478,94478,Bangassou,54059,4.74132,22.81838
94480,94480,Loandjili,23204,-4.75611,11.85778
94481,94481,Gamboma,26718,-1.87639,15.86444
94540,94540,Zegban,13843,5.16369,-5.58882
94553,94553,Sirasso,11497,9.27425,-6.09897
94563,94563,Okrouyo,15852,5.76443,-6.40785
94600,94600,Kétro,10290,7.18256,-6.643
94605,94605,Goya,35292,6.56487,-7.42735
94643,94643,Camanongue,12930,-11.4361,20.16459
94644,94644,Malanje,455000,-9.54015,16.34096
94645,94645,Camabatela,21767,-8.18812,15.37495
94646,94646,Chipindo,10000,-13.81419,15.79041
94649,94649,Camboio,14544,-12.92651,14.09888
94941,94941,Diourouzon,16666,6.88922,-7.51952
94945,94945,Dapéoua,13945,6.13774,-6.87847
94946,94946,Daoukro,101136,7.0591,-3.9631
94948,94948,Butubré I,13344,5.51071,-6.44838
94970,94970,Abidjan,6321017,5.35444,-4.00167
94977,94977,Loboville,16006,6.13656,-6.84096
95049,95049,Wote,19725,-1.78079,37.62882
95050,95050,Mombasa,1208333,-4.05466,39.66359
95051,95051,Elburgon,28359,-0.30037,35.80935
95052,95052,Siaya,33153,0.0607,34.28806
95062,95062,Fomboni,17291,-12.28759,43.74344
95083,95083,Al Wafrah,10017,28.63917,47.93056
95084,95084,Al Faḩāḩīl,68290,29.0825,48.13028
95102,95102,Ra’s Bayrūt,1251739,33.9,35.48333
95108,95108,Pleebo City,35423,4.58953,-7.67218
95128,95128,Al Bayḑā’,129439,32.76272,21.75506
95129,95129,Ajdabiya,131773,30.75545,20.22625
95131,95131,Qaşr Khiyār,16708,32.69677,13.84634
95132,95132,Nālūt,28431,31.86848,10.9812
95135,95135,Sidi Qacem,74755,34.22149,-5.70775
95147,95147,Tsiroanomandidy,47087,-18.76969,46.04653
95148,95148,Sakaraha,21826,-22.9,44.53333
95149,95149,Marovoay,41611,-16.11064,46.64383
95150,95150,Beroroha,18632,-21.66667,45.16667
95165,95165,Kolokani,48774,13.5728,-8.0339
95166,95166,Kangaba,17232,11.93333,-8.41667
95528,95528,Xai-Xai,127366,-25.05194,33.64417
95529,95529,Rundu,58172,-17.91796,19.77314
95530,95530,Katutura,21243,-22.52306,17.06028
95534,95534,Mirriah,20724,13.70727,9.15013
95539,95539,Soba,15715,10.98133,8.05749
95540,95540,Potiskum,86002,11.71391,11.08108
95542,95542,Ondo,257005,7.09316,4.83528
95545,95545,Keffi,85911,8.84651,7.87354
95548,95548,Idanre,86468,7.1127,5.1159
95549,95549,Gummi,38744,12.14484,5.11776
95551,95551,Geidam,41367,12.89439,11.92649
95558,95558,Bin Yauri,11501,10.7823,4.81135
95560,95560,Bauchi,693700,10.31032,9.84388
95561,95561,Ankpa,14630,7.40249,7.63196
96033,96033,An Nuşayrāt,36123,31.44861,34.3925
96034,96034,Al Burayj,34951,31.43944,34.40306
96609,96609,Paphos,35961,34.77679,32.42451
97117,97117,Ma'rib,16794,15.46253,45.32581
97121,97121,Al Ḩazm,18241,16.16406,44.77692
97126,97126,Winburg,11072,-28.51805,27.00933
97127,97127,Virginia,122502,-28.10391,26.86593
97128,97128,Viljoenskroon,54955,-27.20841,26.94855
97129,97129,Theunissen,34718,-28.41098,26.70107
97130,97130,Margate,34407,-30.8636,30.37052
97131,97131,Lichtenburg,65863,-26.152,26.15968
97132,97132,Ga-Kgapane,13000,-23.64378,30.22324
97133,97133,eMbalenhle,141741,-26.53333,29.06667
97134,97134,Dundee,84413,-28.16678,30.23371
97135,97135,Cradock,32898,-32.16422,25.61918
97137,97137,Retreat,25745,-34.05515,18.47617
97138,97138,Nakonde,10652,-9.34213,32.745
97140,97140,Kataba,14000,-11.88333,29.78333
97142,97142,Choma,46746,-16.80889,26.9875
97153,97153,Vwawa,40145,-9.10806,32.93472
97154,97154,Uyovu,60849,-3.28333,31.52583
97155,97155,Usa River,18726,-3.36667,36.85
97156,97156,Tabora,308741,-5.01622,32.82663
97157,97157,Sumbawanga,303986,-7.96667,31.61667
97158,97158,Sikonge,27113,-5.63333,32.76667
97159,97159,Shinyanga,139727,-3.66393,33.42118
97160,97160,Mwadui,23296,-3.55,33.6
97161,97161,Mpanda,204338,-6.34379,31.06951
97162,97162,Mlangali,15168,-9.78333,34.51667
97163,97163,Mkuranga,28037,-7.11799,39.20782
97164,97164,Magugu,26131,-4.01667,35.76667
97165,97165,Lalago,22551,-3.45,33.95
97166,97166,Kibondo,28666,-3.58639,30.72028
97167,97167,Kahama,36014,-3.83333,32.6
97168,97168,Endasak,14576,-4.41667,35.51667
97169,97169,Biharamulo,34038,-2.63194,31.30889
97170,97170,Bashanet,19087,-4.23333,35.41667
97171,97171,Namalenga,11204,-10.95,39.1
97271,97271,Masaka,65373,-0.33379,31.73409
97272,97272,Busembatia,15889,0.77725,33.62364
97273,97273,Bugiri,22500,0.57139,33.74167
97390,97390,Garbahaarrey,12652,3.32892,42.22091
97391,97391,Cabudwaaq,120000,6.24585,46.2247
97392,97392,Yirol,11650,6.5525,30.49806
97393,97393,Kafia Kingi,16000,9.27345,24.41701
97398,97398,Ţarţūs,458327,34.88902,35.88659
97401,97401,Shaykh Miskīn,25920,32.82666,36.16052
97413,97413,An Nabk,49372,34.02403,36.72848
97416,97416,Fianga,31668,9.9146,15.1399
97417,97417,Kpalimé,75084,6.9,0.63333
97719,97719,Farasān,10527,16.70222,42.11833
97721,97721,Al Bahah,88419,20.01288,41.46767
97722,97722,Afif,45525,23.9065,42.91724
97723,97723,Al Kawa,10167,13.7463,32.4996
97909,97909,Mersa,36300,11.66667,39.65
97910,97910,Lumamē,20900,10.25,37.93333
97911,97911,Kombolcha,132100,11.08155,39.74339
97912,97912,Kebri Dahar,45900,6.74,44.27806
97913,97913,Inda Silasē,100100,14.10307,38.28289
97915,97915,Goba,66500,7.01667,39.98333
97916,97916,Dīla,158800,6.41667,38.31667
97917,97917,Debre Mark’os,140700,10.35,37.73333
97918,97918,Āsosa,69700,10.06667,34.53333
97919,97919,Hagere Maryam,57700,5.63418,38.23603
97920,97920,Addis Ababa,3860000,9.02497,38.74689
97921,97921,Wonji,29200,8.4541,39.21752
98486,98486,Al Azraq ash Shamālī,14800,31.88209,36.83017
98682,98682,Yeroẖam,10294,30.98822,34.93176
98686,98686,Tiberias,44779,32.79221,35.53124
98693,98693,Kafr Kannā,22751,32.7466,35.34242
98695,98695,Hod HaSharon,63175,32.15934,34.8932
98958,98958,Medina Estates,101207,5.6658,-0.16307
98959,98959,Tema New Town,95837,5.65396,0.0264
98960,98960,Assin Foso,37230,5.7,-1.65
99173,99173,‘Alī al Gharbī,19711,32.46186,46.68794
99174,99174,‘Afak,21888,32.0643,45.24743
99180,99180,Kāmyārān,61642,34.79535,46.93682
99226,99226,Werota,47800,11.91667,37.7
99227,99227,Sek’ot’a,50300,12.63056,39.03472
99317,99317,Goré,30936,8.65,16.51667
99318,99318,Vogan,20569,6.33333,1.53333
99319,99319,Niamtougou,23261,9.76806,1.10528
99360,99360,Zarzis,79316,33.50398,11.11215
99361,99361,Douz,28127,33.46632,9.0203
99453,99453,Usagara,15514,-2.68333,33.0
99455,99455,Matonga,11828,-2.38333,34.08333
99456,99456,Kisesa,29804,-3.08333,34.15
99457,99457,Kimamba,11235,-6.78333,37.13333
99458,99458,Ilongero,17342,-4.66667,34.86667
99459,99459,Geita,40000,-2.8725,32.2325
99460,99460,Arusha,617631,-3.36667,36.68333
99461,99461,Matiri,18830,-10.75,34.9
99462,99462,Kigonsera,22155,-10.8,35.05
99552,99552,Njeru,61952,0.44166,33.17917
99553,99553,Masindi,31486,1.67444,31.715
99555,99555,Arua,55585,3.02013,30.91105
99948,99948,Shūkat aş Şūfī,10566,31.25997,34.2826
99951,99951,Ţūlkarm,44169,32.31156,35.0269
99964,99964,‘Attīl,10100,32.36935,35.07189
100217,100217,Qaisumah,20685,28.31117,46.12729
100221,100221,Kuraymah,19593,18.55,31.85
100222,100222,Atbara,107930,17.70217,33.98638
100475,100475,Nanyuki,72813,0.00624,37.07398
100476,100476,Msambweni,14951,-4.4619,39.48265
100477,100477,Moyale,47850,3.52661,39.0561
100478,100478,Mazeras,16254,-3.96426,39.5498
100479,100479,Malaba,15581,0.63513,34.28165
100480,100480,Lodwar,82970,3.11988,35.59642
100481,100481,Moi‘s Bridge,16355,0.87178,35.12213
100483,100483,Mairo Inya,30527,0.02538,36.40865
100495,100495,Mirontsi,11955,-12.1604,44.40986
